credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,Default_Prob_Logistic_Regression,Expected_Loss_Logistic_Regression,Default_Prob_Decision_Tree,Expected_Loss_Decision_Tree,Default_Prob_Random_Forest,Expected_Loss_Random_Forest
0,3017.627527,4642.463888,61461.31561,5,571,0,2.8980558510221356e-09,7.870727799745027e-06,0.0,0.0,0.0,0.0
5,4353.616955,26918.99298,85320.42731,4,589,1,0.9999999811283348,3918.255185555999,1.0,3918.2552595000006,0.995,3898.6639832025007
0,2966.921711,4857.329586,58210.72325,5,748,0,2.1519174244297827e-10,5.746113474137931e-07,0.0,0.0,0.0,0.0
5,5428.515969,25872.90992,81509.14578,6,652,1,0.9999974857143497,4885.652088144177,1.0,4885.6643721,1.0,4885.6643721
1,2275.831184,3303.768739,36837.6816,6,700,0,6.930003597485966e-08,0.0001419436646315167,0.0,0.0,0.0,0.0
0,4315.864447,4488.302453,59158.8195,3,619,0,5.5131342693993856e-08,0.00021414546166354317,0.0,0.0,0.0,0.0
0,2573.392816,2053.261275,44876.31001,4,603,0,1.8940636910076717e-08,4.386752905937027e-05,0.0,0.0,0.0,0.0
0,4107.822428,2009.745931,68276.98078,5,850,0,3.5696457369695505e-13,1.31971237365043e-09,0.0,0.0,0.0,0.0
0,4523.943932,811.458256,81145.8256,5,779,0,4.223860382181802e-14,1.719765679102791e-10,0.0,0.0,0.0,0.0
2,7903.338328,20825.91953,125196.1947,3,627,0,0.0020993230808474834,14.932494510945261,0.0,0.0,0.04,284.52017980799997
1,3244.333193,7134.125213,62943.19237,6,641,0,5.448892937456929e-08,0.0001591022179988531,0.0,0.0,0.0,0.0
0,5174.104486,8665.191015,75507.03874,3,671,0,4.403905007291955e-08,0.00020507638188732452,0.0,0.0,0.0,0.0
0,3349.438036,4395.227963,55398.92745,4,622,0,1.5978650355691437e-08,4.8167549338768046e-05,0.0,0.0,0.0,0.0
4,4168.510821,17283.58372,76030.44019,8,627,0,0.26220211013234546,983.6931000381443,0.0,0.0,0.3,1125.49792167
1,2620.460414,4249.863883,36870.9468,5,646,0,2.7157497882226217e-06,0.006404863332929637,0.0,0.0,0.0,0.0
0,4151.909348,649.0511943,64905.11943,5,685,0,4.67645593024194e-12,1.7474598983053392e-08,0.0,0.0,0.0,0.0
3,6180.37994,18065.58138,99018.10308,6,533,0,0.03697631468104796,205.67490615888866,0.0,0.0,0.18,1001.2215502799999
0,2509.476849,3593.686208,38923.72593,4,615,0,1.882407130139198e-07,0.0004251471402129164,0.0,0.0,0.005,11.292645820500002
1,5818.37025,9387.750025,94931.76498,6,616,0,1.8994900471046433e-09,9.94674274222028e-06,0.0,0.0,0.0,0.0
5,4862.845105,22760.99271,62494.49753,2,536,1,0.9999999998807143,4376.56059397794,1.0,4376.560594500001,1.0,4376.560594500001
5,3757.544675,19268.73062,67014.47737,5,606,1,0.9999946683458402,3381.7721769641726,1.0,3381.7902075,1.0,3381.7902075
0,701.5651435,1194.161485,16171.51381,4,602,0,1.7922310154874475e-06,0.0011316301286090416,0.0,0.0,0.005,3.15704314575
0,4774.556542,3641.996014,70356.07626,5,717,0,1.4380546122442337e-11,6.179465750979581e-08,0.0,0.0,0.0,0.0
2,3273.29457,10795.1583,63776.78108,1,615,0,0.4369285207267442,1287.1761789356858,1.0,2945.965113,0.44,1296.2246497200001
1,3856.73626,5284.286586,63146.90922,6,639,0,1.040744379835837e-08,3.6124889283936774e-05,0.0,0.0,0.0,0.0
2,4093.270866,8324.289349,71653.57726,7,711,0,8.251831738769906e-08,0.0003039928420269688,0.0,0.0,0.0,0.0
0,2449.077785,1149.347697,36908.57092,3,782,0,6.813096909889017e-09,1.5017223860155202e-05,0.0,0.0,0.0,0.0
0,4539.190184,6126.144466,86518.54294,4,724,0,3.268959990966093e-11,1.3354587992593818e-07,0.0,0.0,0.0,0.0
0,2724.062425,1684.525057,61153.99547,4,650,0,2.5529280986890693e-10,6.258901956629027e-07,0.0,0.0,0.0,0.0
5,2926.975127,26519.20017,86875.69076,4,615,1,0.9999999348528319,2634.2774426842734,1.0,2634.2776143,0.995,2621.1062262285004
1,2640.865338,5928.048759,46331.28142,6,617,0,6.398497086705077e-07,0.0015207812254416076,0.0,0.0,0.0,0.0
4,2715.506159,13038.84307,51197.50466,3,638,1,0.9997368442746264,2443.312402206275,1.0,2443.9555431,1.0,2443.9555431
1,5241.501576,6094.387482,75003.85045,5,589,0,3.791164943767445e-08,0.00017884257324869712,0.0,0.0,0.0,0.0
0,4516.927546,4166.999263,77907.70155,2,614,0,7.654894839451075e-09,3.111894482584482e-05,0.0,0.0,0.0,0.0
0,2141.99784,2516.832393,42500.5186,3,631,0,1.4869491120866523e-07,0.00028665376076515746,0.0,0.0,0.0,0.0
1,2203.415655,3523.557054,46555.9212,5,600,0,5.322018182340555e-07,0.0010553956361247442,0.0,0.0,0.005,9.915370447499999
2,4255.283743,10725.72412,71689.28943,6,658,0,1.1858859484600728e-05,0.04541653077780856,0.0,0.0,0.005,19.148776843500002
0,2702.653358,2269.628939,46850.75726,2,628,0,3.2879383307326544e-07,0.0007997541813406371,0.0,0.0,0.0,0.0
1,4030.338478,9722.03608,101581.8465,5,680,0,1.1175276017526419e-09,4.05361304421366e-06,0.0,0.0,0.0,0.0
5,3386.366239,16001.50958,59096.66639,5,569,1,0.9999881603180668,3047.693530950739,1.0,3047.7296151,1.0,3047.7296151
0,3150.696618,673.0502495,67305.02495,6,741,0,1.6960359857398784e-13,4.809325359849239e-10,0.0,0.0,0.0,0.0
0,1656.354754,1318.698537,34394.63443,6,612,0,1.6847680395758542e-09,2.5115161965648536e-06,0.0,0.0,0.0,0.0
1,2305.03445,4681.362495,54885.43693,7,578,0,1.469804520911212e-08,3.0491550499194803e-05,0.0,0.0,0.0,0.0
3,794.2919762,2834.520519,12648.49794,1,461,1,0.9998740299847552,714.7727273048844,1.0,714.86277858,0.775,554.0186533995001
4,5595.930322,19289.0741,75337.18447,0,533,1,0.9999999509729671,5036.337042883327,1.0,5036.337289800001,1.0,5036.337289800001
1,4288.661814,9342.189393,83449.3233,7,579,0,5.171956908238406e-09,1.9962696686414e-05,0.0,0.0,0.0,0.0
0,949.3227525,1362.195824,31943.84829,5,621,0,1.2975421319456477e-08,1.1086076413650244e-05,0.0,0.0,0.0,0.0
5,4555.231887,17670.83055,57620.27517,4,612,1,0.9999992747276962,4099.705724894828,1.0,4099.7086983,1.0,4099.7086983
4,3059.035754,11922.09942,49548.75367,4,508,1,0.9997525095352993,2752.4508046377355,1.0,2753.1321786,0.995,2739.366517707
2,4909.942825,8381.019304,88866.33019,8,595,0,5.7080541600605185e-09,2.5223597611110492e-05,0.0,0.0,0.0,0.0
1,3372.564637,5757.993149,56063.80641,6,639,0,5.947644790886079e-08,0.00018052934845661685,0.0,0.0,0.0,0.0
1,3292.036569,6334.850028,71256.02985,8,640,0,1.6811690577294246e-10,4.981023015044884e-07,0.0,0.0,0.0,0.0
0,3174.621278,2847.583882,61732.56397,7,670,0,2.4124258166628083e-12,6.892684496256851e-09,0.0,0.0,0.0,0.0
0,3862.990456,6347.338417,73355.17947,6,662,0,4.59246125494478e-11,1.5966570597661322e-07,0.0,0.0,0.0,0.0
5,5899.257667,21851.7523,77147.37475,4,533,1,0.999999871142558,5309.331216153072,1.0,5309.3319003,1.0,5309.3319003
5,3214.286754,17220.71562,54884.7988,4,622,1,0.9999991471791031,2892.855611510179,1.0,2892.8580786,1.0,2892.8580786
3,4544.174557,11172.88738,77422.04965,8,664,0,9.214522257687175e-06,0.03768515783846304,0.0,0.0,0.01,40.897571013000004
3,4314.697805,14282.36092,71288.75386,5,730,0,0.025963665642553344,100.82283404191094,0.0,0.0,0.095,368.9066623275
0,3958.160577,616.0311459,61603.11459,6,635,0,3.803457265867502e-12,1.3549225145454858e-08,0.0,0.0,0.0,0.0
1,4004.107448,10150.56528,85291.78311,5,770,0,6.32343229390191e-09,2.2787732110442728e-05,0.0,0.0,0.0,0.0
5,7298.956482,29383.91236,96370.2014,4,530,1,0.9999999956408168,6569.060805164259,1.0,6569.0608338,1.0,6569.0608338
1,6297.774637,8063.746673,81788.27095,5,703,0,7.519151739661712e-09,4.261853080601637e-05,0.0,0.0,0.0,0.0
1,3897.112566,4863.665493,72582.3636,5,712,0,1.6910838669907759e-09,5.931309769388662e-06,0.0,0.0,0.0,0.0
1,4999.124,8159.480969,90688.1795,5,700,0,1.5064465040561281e-09,6.777821585828779e-06,0.0,0.0,0.0,0.0
1,5006.016092,9650.211253,79187.41851,5,703,0,4.869397422535917e-08,0.0002193865367000231,0.0,0.0,0.0,0.0
5,5791.212235,27264.12371,102609.1676,5,559,1,0.9999989243685649,5212.085405211065,1.0,5212.0910115,0.995,5186.0305564425
3,4740.441685,13877.69575,77332.61801,6,595,0,0.013863249196007853,59.14613194046853,0.0,0.0,0.2,853.2795033
1,3024.212752,5310.597766,43268.89978,5,688,0,9.742750718359855e-07,0.0026517735865818934,0.0,0.0,0.0,0.0
1,2233.040504,5462.21697,49571.76917,6,694,0,5.033914852022022e-08,0.00010116842182427107,0.0,0.0,0.0,0.0
1,4546.658146,9184.921934,78897.65907,5,701,0,3.4059992772937615e-08,0.00013937322923440013,0.0,0.0,0.0,0.0
5,5582.223236,26309.82673,96638.99202,5,575,1,0.9999988531469751,5023.995150609357,1.0,5024.0009124,1.0,5024.0009124
0,6655.690187,1111.666854,95756.59573,3,713,0,4.695367515494624e-13,2.8125820347512526e-09,0.0,0.0,0.0,0.0
4,2856.581126,11811.44214,47521.30673,3,581,1,0.9998664185016853,2570.5795856518184,1.0,2570.9230134,0.995,2558.068398333
3,4922.21773,18819.00315,86808.69605,4,567,1,0.9249988714115125,4097.741260582563,1.0,4429.995957,0.875,3876.2464623749997
3,2726.421995,10653.46697,57977.49454,4,682,0,0.1371641304188911,336.570571889202,0.0,0.0,0.325,797.4784335375001
1,6413.848352,11848.66065,97065.74937,6,746,0,1.017252684320462e-09,5.872054007606735e-06,0.0,0.0,0.0,0.0
1,7558.672642,10258.54013,121860.1315,5,656,0,7.663582148620501e-11,5.213385785384763e-07,0.0,0.0,0.0,0.0
0,3270.317946,5865.200324,63483.74922,4,569,0,3.672064805812705e-08,0.00010807937489991865,0.0,0.0,0.0,0.0
5,2793.476238,11223.41519,42311.84767,5,537,1,0.9999781600493957,2514.0737057552533,1.0,2514.1286142000004,0.98,2463.8460419160006
1,6149.823357,7369.31991,81963.92766,4,749,0,9.0960889657579e-09,5.034540634107112e-05,0.0,0.0,0.0,0.0
4,4722.508753,24071.97913,90748.46025,3,508,1,0.9999985835819726,4250.251857558121,1.0,4250.2578777,1.0,4250.2578777
5,1445.572617,5461.697135,19098.78492,3,610,1,0.9999930347279554,1301.0062933741162,1.0,1301.0153553,0.99,1288.0052017470002
0,5891.878065,9731.03779,98164.81132,3,724,0,6.067169731534525e-10,3.2172321832074183e-06,0.0,0.0,0.0,0.0
0,3885.381657,6371.889573,61724.55755,2,669,0,4.0784390365280803e-07,0.001426166299954706,0.0,0.0,0.0,0.0
0,4189.807883,5127.716454,61171.2403,3,617,0,6.977470078792988e-08,0.0002631083322557115,0.0,0.0,0.0,0.0
0,4316.503351,1356.578392,67231.35181,5,656,0,1.0145810386178605e-11,3.94149820774955e-08,0.0,0.0,0.0,0.0
1,4634.289113,8714.971773,75919.37615,4,640,0,7.292998614755718e-07,0.0030418077673337856,0.0,0.0,0.0,0.0
3,2559.599401,10524.53142,59521.0409,6,617,0,0.010883125483591513,25.070797321927806,0.0,0.0,0.01,23.036394609
5,4734.004717,21011.23752,77850.18583,3,576,1,0.999999865668283,4260.603672965716,1.0,4260.6042453,1.0,4260.6042453
2,4050.129174,12962.21498,91478.75489,4,669,0,5.794675244800537e-05,0.21122264936540022,0.0,0.0,0.02,72.902325132
1,3566.340227,6286.149293,58786.73927,5,680,0,1.5248702538471918e-07,0.0004894385514525848,0.0,0.0,0.0,0.0
5,3641.516365,17753.19598,58613.37466,6,562,1,0.9999891642979605,3277.329215952327,1.0,3277.3647285,0.99,3244.591081215
0,3979.447957,2279.802255,55406.21465,7,630,0,1.0713118094536674e-11,3.8369066322963325e-08,0.0,0.0,0.0,0.0
4,3018.547612,16253.22268,72261.89217,6,632,1,0.8888211109065762,2414.6539576400096,1.0,2716.6928508,0.985,2675.942458038
0,5026.0667,4199.843676,87973.48529,3,576,0,4.3739209249308466e-10,1.9785256478305316e-06,0.0,0.0,0.0,0.0
0,3831.242026,3302.180053,63096.83398,6,588,0,8.187537426053614e-11,2.8231593728530027e-07,0.0,0.0,0.0,0.0
0,4096.439146,5171.618941,59574.47202,3,616,0,9.957435097602769e-08,0.0003671102423481688,0.0,0.0,0.0,0.0
0,1679.30792,1372.601161,30183.09443,5,660,0,8.979646987045766e-09,1.3571633073735083e-05,0.0,0.0,0.0,0.0
4,5303.260305,21362.82638,79385.79165,1,593,1,0.9999997053873737,4772.932868333298,1.0,4772.9342745,1.0,4772.9342745
2,4664.631726,11450.34664,83158.93527,5,747,0,2.8025234618925505e-06,0.01176546586788301,0.0,0.0,0.0,0.0
5,5232.250034,21209.50201,83490.91925,5,620,1,0.9999754901586666,4708.9096131436645,1.0,4709.0250306,1.0,4709.0250306
0,2165.55003,3209.387565,41281.37712,6,673,0,8.207165796261879e-10,1.5995725322678896e-06,0.0,0.0,0.0,0.0
0,2600.519822,2863.815514,44445.90508,3,733,0,2.03584750525485e-08,4.7648356127860385e-05,0.0,0.0,0.0,0.0
0,3648.628104,2660.769199,53321.52026,3,558,0,9.747955128495121e-08,0.00032009996734522406,0.0,0.0,0.0,0.0
0,4218.360427,2016.241753,58664.30727,3,642,0,4.0423399079629e-09,1.5346842030210167e-05,0.0,0.0,0.0,0.0
1,1783.29698,3500.579534,41413.20125,6,662,0,7.069353703382192e-08,0.00011346081398813952,0.0,0.0,0.0,0.0
4,2118.993931,12488.7953,64868.83433,6,618,0,0.5635165604439865,1074.6793544389218,0.0,0.0,0.75,1430.320903425
5,1724.449812,9110.818031,33134.64555,3,620,1,0.9999958010284151,1551.998313975816,1.0,1552.0048308,1.0,1552.0048308
0,3445.836358,709.7053323,70970.53323,5,608,0,6.656846203816446e-12,2.064456241085249e-08,0.0,0.0,0.0,0.0
2,6358.093287,16610.19224,95430.26906,5,626,0,0.00034731374630407385,1.9874278789728779,0.0,0.0,0.02,114.445679166
1,5027.80116,4669.851933,70067.41293,6,743,0,2.3173358494942618e-10,1.048599348497715e-06,0.0,0.0,0.0,0.0
0,2592.482828,4460.161507,60813.67684,6,671,0,6.851403912036234e-11,1.5985932290681365e-07,0.0,0.0,0.0,0.0
0,4414.107643,8292.948642,78644.36769,5,597,0,2.0782139785006553e-09,8.256114185660263e-06,0.0,0.0,0.0,0.0
4,2528.555039,12604.61592,57347.27007,4,683,1,0.9829816200555527,2236.970815772266,1.0,2275.6995351,0.98,2230.185544398
0,5340.757819,8525.185924,103051.0367,2,653,0,1.7577163553943693e-09,8.448783631790996e-06,0.0,0.0,0.0,0.0
0,3123.602556,3295.57399,43937.51081,5,613,0,1.0379668047140941e-08,2.9179761878232875e-05,0.0,0.0,0.005,14.056211502
0,4493.872604,9264.145595,88682.20347,2,714,0,1.5339685739318857e-08,6.204113414810504e-05,0.0,0.0,0.0,0.0
1,5742.230317,8193.548694,82238.54989,5,690,0,9.681912041025601e-09,5.003619196365409e-05,0.0,0.0,0.0,0.0
0,6631.715979,8289.561229,103171.7885,3,683,0,1.4497810014089521e-10,8.653082249784933e-07,0.0,0.0,0.0,0.0
1,4708.414096,8720.267799,95331.55181,5,623,0,4.532961274300999e-09,1.9208752884486854e-05,0.0,0.0,0.0,0.0
1,4952.688491,7459.507723,65062.23135,2,608,0,0.00011268278048420795,0.5022744390342145,0.0,0.0,0.0,0.0
0,4656.84543,4277.962779,60607.89606,2,616,0,2.153884571216959e-07,0.0009027276769997286,0.0,0.0,0.0,0.0
0,4130.422885,1749.347943,59001.9326,2,484,0,3.570011495944857e-07,0.0013271091464307349,0.0,0.0,0.02,74.34761193
0,6063.901718,4608.759747,104086.89,4,626,0,2.1289017231820066e-12,1.1618505734990877e-08,0.0,0.0,0.0,0.0
1,5450.825245,8739.302902,83510.93186,5,640,0,3.229194902209036e-08,0.00015841599384587687,0.0,0.0,0.0,0.0
0,2934.815804,2291.606183,39646.95724,4,703,0,9.406933950494254e-09,2.4846856582585223e-05,0.0,0.0,0.0,0.0
1,2828.334802,6989.835808,61511.61741,4,630,0,2.51089880001027e-06,0.006391496214332176,0.0,0.0,0.0,0.0
1,2773.367161,3459.491604,43925.26109,5,592,0,9.93292658209218e-07,0.002479288715585858,0.0,0.0,0.0,0.0
1,4727.868166,7231.952443,76459.25915,5,605,0,5.8140109119358035e-08,0.00024739089396586125,0.0,0.0,0.0,0.0
5,5674.980431,21566.33425,76691.18332,5,628,1,0.9999944234355558,5107.453905695316,1.0,5107.4823879000005,1.0,5107.4823879000005
1,2503.071141,3989.566811,35775.83173,6,674,0,2.646943012093965e-07,0.0005962937998899617,0.0,0.0,0.0,0.0
0,3126.782731,4950.516233,62051.33707,6,598,0,3.5652671297719067e-10,1.003303412349546e-06,0.0,0.0,0.0,0.0
0,3281.44231,3363.199475,53918.57726,4,701,0,1.792200555517807e-09,5.292902457793472e-06,0.0,0.0,0.0,0.0
0,3203.926998,3322.744854,66458.96563,4,601,0,1.1046061804087928e-09,3.185169807212451e-06,0.0,0.0,0.0,0.0
1,2671.691153,3492.742678,40899.95096,6,689,0,4.83228405213762e-08,0.00011619333495791163,0.0,0.0,0.0,0.0
5,1297.712762,8181.07399,24015.76018,4,635,1,0.9999861736568434,1167.9253374402306,1.0,1167.9414858000002,0.995,1162.1017783710001
0,3086.713587,3291.193513,45632.68791,5,699,0,1.4306329454528343e-09,3.974358735665185e-06,0.0,0.0,0.0,0.0
0,4089.106626,7426.530774,77288.87898,2,703,0,2.973429512099842e-08,0.0001094280328788427,0.0,0.0,0.0,0.0
1,3804.856829,4315.673113,64778.29187,7,609,0,9.730692928752657e-10,3.33215040967799e-06,0.0,0.0,0.0,0.0
5,4965.810848,30024.22504,85167.37624,5,659,1,0.9999999769549323,4469.229660206298,1.0,4469.2297632,1.0,4469.2297632
3,3130.422313,10164.49002,51994.33389,4,545,1,0.8181652554666042,2305.082494290603,1.0,2817.3800817,0.825,2324.3385674025
1,5726.596454,7234.149115,88604.60096,5,650,0,2.6145614011900666e-09,1.3475284243938276e-05,0.0,0.0,0.0,0.0
3,5661.772359,15096.46571,79609.2148,4,592,0,0.5078436753191207,2587.765755253291,1.0,5095.5951231,0.625,3184.7469519375
4,3444.324814,17458.15165,67273.21134,3,531,1,0.999988165245979,3099.855646136752,1.0,3099.8923326,1.0,3099.8923326
0,4113.814455,3012.111345,68973.21,3,602,0,3.0778487684003578e-09,1.1395528878374404e-05,0.0,0.0,0.0,0.0
1,4152.407002,7020.909424,66067.47544,3,585,0,1.6129966629886358e-05,0.060280367738369804,0.0,0.0,0.0,0.0
4,2665.044904,11558.40988,50470.0685,6,621,1,0.890612062547903,2136.1690248607965,1.0,2398.5404135999997,0.845,2026.766649492
0,3552.948035,3543.260183,52652.13645,4,765,0,7.946257419741183e-10,2.5409375716566243e-06,0.0,0.0,0.0,0.0
1,3878.313431,7861.594153,60359.34399,6,587,0,5.053731801530506e-07,0.0017639960330292827,0.0,0.0,0.0,0.0
0,3344.363477,3906.275981,66843.18628,2,639,0,2.8207898457370406e-08,8.49037188273788e-05,0.0,0.0,0.0,0.0
5,8376.605724,36782.52707,120724.5569,3,702,1,0.9999999977475957,7538.945134619247,1.0,7538.945151599999,0.94,7086.608442503999
5,3424.181288,17958.7509,62475.97969,3,613,1,0.9999997372838036,3081.7623495709054,1.0,3081.7631592000002,1.0,3081.7631592000002
0,7338.846001,5926.409683,111841.3744,3,611,0,1.3553316685220489e-11,8.951913356005526e-08,0.0,0.0,0.0,0.0
5,5317.159662,19762.05835,76729.62694,3,563,1,0.9999997435436445,4785.442468542551,1.0,4785.443695800001,1.0,4785.443695800001
0,1213.399768,2390.152659,26386.55921,3,561,0,1.0142207569623912e-05,0.011075897080790549,0.0,0.0,0.0,0.0
0,2355.702413,1463.105158,50481.54503,6,656,0,4.10932520486166e-11,8.712312570804898e-08,0.0,0.0,0.0,0.0
1,4714.157754,6423.22367,67377.06391,4,645,0,4.115149076697121e-07,0.0017459515735899905,0.0,0.0,0.0,0.0
3,3850.082047,12037.21328,65948.54049,4,604,0,0.3738271382005289,1295.3386381205198,0.0,0.0,0.225,779.6416145175
1,3834.233287,7041.044276,71437.25316,5,631,0,7.269647590850615e-08,0.00025086172299838903,0.0,0.0,0.0,0.0
1,2271.06163,3002.86913,39468.71057,5,549,0,3.378388759633787e-06,0.006905276174904829,0.0,0.0,0.005,10.219777335000002
5,6239.926645,28163.31061,91406.64924,3,661,1,0.9999999880663683,5615.933913481512,1.0,5615.9339805,1.0,5615.9339805
1,5367.416056,8101.37357,78087.37726,4,709,0,7.631326102267952e-08,0.00036864452024896414,0.0,0.0,0.0,0.0
1,2957.932986,4801.728738,57639.21843,5,646,0,9.07783943313667e-08,0.00024166476630797844,0.0,0.0,0.0,0.0
2,2924.830089,8032.042726,66452.67857,8,698,0,3.521427874500763e-08,9.269620383224834e-05,0.0,0.0,0.0,0.0
0,4746.450453,2720.604846,81683.79268,3,562,0,4.787326516739334e-10,2.0450527302632692e-06,0.0,0.0,0.0,0.0
3,3364.747106,13903.61675,64608.19239,2,596,1,0.9937713096270697,3009.4102242841614,1.0,3028.2723954,0.99,2997.9896714459996
0,5189.324227,3875.275659,76839.56893,2,599,0,9.94280080908694e-09,4.643677541054706e-05,0.0,0.0,0.0,0.0
0,5524.253727,2709.098018,79895.48223,3,685,0,6.49621695691487e-11,3.2298075662073813e-07,0.0,0.0,0.0,0.0
1,4843.668876,5190.5122,66071.00102,6,728,0,1.0475825324224717e-09,4.566728616602388e-06,0.0,0.0,0.0,0.0
0,1968.975209,1954.689457,45267.387,4,629,0,9.423138553909555e-09,1.669853358325802e-05,0.0,0.0,0.0,0.0
0,1692.915406,2347.890256,33129.51097,6,682,0,1.426253046645326e-09,2.1730731799682783e-06,0.0,0.0,0.0,0.0
2,3722.376732,7478.103475,63499.04698,9,710,0,5.3386605013977524e-09,1.7885255067405405e-05,0.0,0.0,0.0,0.0
1,2829.371919,4636.656344,41867.71494,6,749,0,3.63716517143949e-08,9.261803700752144e-05,0.0,0.0,0.0,0.0
2,3289.295578,8654.303135,64758.75917,5,736,0,8.050529224485982e-06,0.02383251316079536,0.0,0.0,0.0,0.0
0,3047.292523,2516.869786,60233.32647,5,635,0,1.5318748531705115e-10,4.2012637076144006e-07,0.0,0.0,0.0,0.0
0,2852.558695,1842.630424,47951.67647,4,683,0,1.9035697998288297e-09,4.887040125637024e-06,0.0,0.0,0.0,0.0
0,3807.987647,5124.07778,69989.35983,4,749,0,1.7601786028262177e-10,6.032464538468361e-07,0.0,0.0,0.0,0.0
0,1511.514994,1027.160135,37164.83431,5,541,0,1.716209539257106e-08,2.3346688062896525e-05,0.0,0.0,0.01,13.603634946
2,2228.164899,7430.4677,61714.77493,8,669,0,8.359126230276974e-08,0.0001676296048735201,0.0,0.0,0.0,0.0
1,4844.84245,6425.48671,93269.46944,6,512,0,1.218262878277027e-09,5.312062537142151e-06,0.0,0.0,0.0,0.0
1,4546.526373,8893.496284,81875.94971,7,661,0,9.668354100971354e-10,3.956168421321207e-06,0.0,0.0,0.0,0.0
0,5761.856922,4391.886811,88380.19329,6,757,0,8.054262444800636e-14,4.176675703726127e-10,0.0,0.0,0.0,0.0
1,2714.895011,4896.545702,59982.51448,7,657,0,1.5279163635038785e-09,3.7333192612517477e-06,0.0,0.0,0.0,0.0
1,2744.020339,5467.867731,51342.70254,6,729,0,1.899728339540341e-08,4.691603882046055e-05,0.0,0.0,0.0,0.0
0,5045.424791,4707.911498,75734.45037,5,555,0,3.1665363769876846e-10,1.4378869024251288e-06,0.0,0.0,0.0,0.0
0,2349.454669,2420.467684,45135.42081,3,664,0,4.4374267594602015e-08,9.38297971652338e-05,0.0,0.0,0.0,0.0
0,1849.556575,2324.825243,41796.39935,4,619,0,3.0645195398967116e-08,5.101202037808745e-05,0.0,0.0,0.0,0.0
3,842.2015345,4617.243662,27203.245,7,619,0,0.0033699904480409258,2.554390013931369,0.0,0.0,0.06,45.478882862999995
0,4404.826578,2186.873885,60979.22018,6,647,0,1.462123160816815e-11,5.796359063167748e-08,0.0,0.0,0.0,0.0
4,5908.750193,27660.23928,100731.1048,1,574,1,0.9999999646905388,5317.874985928693,1.0,5317.8751737,1.0,5317.8751737
1,4178.316679,6030.736766,62618.65893,6,698,0,7.43514944257473e-09,2.795976803409079e-05,0.0,0.0,0.0,0.0
2,4015.611547,10312.29059,87865.614,7,760,0,9.209393310913792e-09,3.3283211508152985e-05,0.0,0.0,0.005,18.070251961500002
1,2845.144292,6216.001917,66411.32819,5,630,0,8.525858232533064e-08,0.0002183156719622339,0.0,0.0,0.0,0.0
4,4119.442336,13853.22238,60387.12298,3,515,1,0.9999385669546776,3707.270339501043,1.0,3707.4981024000003,0.99,3670.423121376
0,4175.479681,802.6021207,67495.70853,5,675,0,4.004774670810746e-12,1.504966973845836e-08,0.0,0.0,0.0,0.0
3,4201.989815,10714.60115,60911.00277,4,614,0,0.27975853531298234,1057.9882644400225,0.0,0.0,0.1,378.17908335
1,3036.470743,4871.333628,54448.11015,7,670,0,3.365333834536632e-09,9.196863956098636e-06,0.0,0.0,0.0,0.0
2,2533.028313,7014.620341,64413.70169,8,660,0,4.154488125825087e-08,9.471092443863525e-05,0.0,0.0,0.0,0.0
3,1458.277928,5495.241963,26883.77073,4,579,1,0.774220355292614,1016.1256099783833,0.0,0.0,0.255,334.674784476
1,6197.066416,6432.496054,83473.11034,6,665,0,4.4199894792715316e-10,2.4651871524960243e-06,0.0,0.0,0.0,0.0
1,3881.444996,8416.964555,75868.27458,6,690,0,6.181739692965373e-09,2.1594674338051524e-05,0.0,0.0,0.0,0.0
1,4337.629526,13523.43189,90659.48487,2,582,0,0.00036371743090840233,1.4199043206862356,0.0,0.0,0.065,253.75132727099998
0,4141.066206,5396.105209,69824.17694,6,787,0,3.4347494404334217e-12,1.2801172350470629e-08,0.0,0.0,0.0,0.0
1,5516.44859,8461.803966,84063.52917,3,731,0,1.30603283251532e-07,0.000648419667968056,0.0,0.0,0.0,0.0
1,3932.921072,7521.335941,75052.28468,7,720,0,3.107520581022969e-10,1.0999469857301025e-06,0.0,0.0,0.0,0.0
0,1207.617524,1960.65543,30885.67973,6,624,0,4.547093124805702e-09,4.942034406697757e-06,0.0,0.0,0.0,0.0
0,4051.745025,3176.2374,84689.81457,7,580,0,2.5353709150122583e-13,9.245408842287554e-10,0.0,0.0,0.0,0.0
0,3541.077799,689.3106098,68931.06098,6,628,0,1.1396399239999935e-12,3.631998270357382e-09,0.0,0.0,0.0,0.0
0,2941.072824,3466.98025,49304.8862,6,698,0,1.4730822667711718e-10,3.8991980000853105e-07,0.0,0.0,0.0,0.0
0,4085.634878,820.6393796,82063.93796,4,557,0,1.4462882436849766e-11,5.3181051228366334e-08,0.0,0.0,0.0,0.0
0,4896.886686,6549.157162,76918.44158,4,653,0,1.1795297532837185e-09,5.198421190136315e-06,0.0,0.0,0.0,0.0
0,3373.47251,3569.842398,63704.98409,2,628,0,4.6442564455620406e-08,0.0001410054430364447,0.0,0.0,0.0,0.0
1,3422.351784,5798.294387,68896.92865,6,576,0,1.8447510275191092e-08,5.6820482730592704e-05,0.0,0.0,0.0,0.0
3,3612.882398,10260.72745,65135.91282,5,614,0,0.019030209021944272,61.87851648507893,0.0,0.0,0.02,65.031883164
